Time Data:
0.0030000000000001137, 0.004850000000000007, 0.057
0.007999999999999119, 0.0087700000000001, 0.010000000000001563
0.017999999999993577, 0.021520000000000046, 0.05699999999999861
0.04200000000000159, 0.04962999999999934, 0.06499999999999773
0.09999999999999432, 0.12423999999999952, 0.15699999999999648

0.006999999999999673, 0.010210000000000052, 0.07
0.015000000000000124, 0.017449999999999907, 0.022
0.036000000000001364, 0.044570000000000026, 0.10699999999999932
0.0909999999999993, 0.10870000000000107, 0.13800000000000523
0.2079999999999984, 0.23950000000000002, 0.38299999999999557

0.07199999999999918, 0.09077999999999992, 0.15899999999999997
0.18599999999999994, 0.21337000000000003, 0.24200000000000088
0.45599999999999596, 0.528, 0.7590000000000003
1.1359999999999957, 1.27774, 1.4370000000000047
2.702, 3.1395500000000003, 3.8979999999999677

0.004999999999999005, 0.005730000000000005, 0.011
0.010999999999999233, 0.01220999999999989, 0.019000000000000128
0.025000000000000355, 0.028950000000000285, 0.07399999999999807
0.05699999999999861, 0.06976000000000059, 0.12000000000000455
0.1389999999999958, 0.17024000000000383, 0.22500000000002274

0.009000000000000341, 0.011659999999999926, 0.014000000000000234
0.019000000000001904, 0.02248000000000001, 0.038000000000000256
0.046999999999997044, 0.0548900000000003, 0.12000000000000455
0.12300000000000111, 0.14431999999999953, 0.21699999999999875
0.26900000000000546, 0.30584999999999873, 0.4210000000000207

0.07699999999999996, 0.09004000000000006, 0.11899999999999977
0.20700000000000074, 0.24405000000000016, 0.3149999999999995
0.5389999999999944, 0.6379399999999995, 0.8659999999999997
1.3060000000000116, 1.5349299999999997, 1.9000000000000057
3.210999999999956, 3.9182099999999975, 4.599000000000004

0.0029999999999983373, 0.004300000000000015, 0.008000000000000895
0.007999999999999119, 0.009220000000000088, 0.015999999999998238
0.017999999999999794, 0.020670000000000268, 0.034000000000000696
0.04099999999999682, 0.04853999999999994, 0.07600000000000051
0.09800000000001319, 0.11495999999999956, 0.2119999999999962

0.006999999999999895, 0.009419999999999979, 0.017999999999998906
0.015999999999998238, 0.018689999999999846, 0.03500000000000014
0.035, 0.04241000000000013, 0.0779999999999994
0.09300000000000352, 0.10679999999999935, 0.14400000000000546
0.2049999999999983, 0.23236999999999827, 0.38299999999999557

0.07299999999999995, 0.08953, 0.15300000000000047
0.18299999999999983, 0.21542000000000006, 0.3829999999999991
0.4300000000000015, 0.49558999999999964, 0.859
1.009999999999998, 1.103550000000001, 1.5819999999999936
2.466000000000008, 2.826430000000002, 3.823000000000004


-----
Exchange Data:
69100.0, 70301.59, 71321.0
145422.0, 148136.22, 150498.0
307629.0, 311122.93, 314098.0
644448.0, 653070.12, 659069.0
1343601.0, 1365194.31, 1381565.0
68787.0, 70178.3, 71206.0
145581.0, 147973.47, 149674.0
306286.0, 311499.95, 314454.0
643897.0, 653180.55, 659848.0
1346085.0, 1366259.94, 1378472.0
1057500.0, 1072640.84, 1082780.0
2225724.0, 2257477.98, 2279989.0
4681977.0, 4742352.39, 4788951.0
9806553.0, 9940499.2, 1.0059504E7
2.0538008E7, 2.080110791E7, 2.0990091E7
252176.0, 273477.12, 304097.0
553657.0, 586838.18, 632313.0
1191847.0, 1269078.28, 1376864.0
2570293.0, 2716548.49, 2913963.0
5527834.0, 5787535.54, 6446828.0
255302.0, 274452.39, 314895.0
553082.0, 587700.74, 653538.0
1182570.0, 1266765.93, 1435260.0
2550073.0, 2733444.92, 3032827.0
5437796.0, 5818299.09, 6562644.0
3037104.0, 3298478.77, 3866717.0
6760437.0, 7229708.78, 8153351.0
1.4786466E7, 1.59467102E7, 1.9376319E7
3.2023775E7, 3.451505947E7, 3.9032534E7
6.9544416E7, 7.401757571E7, 8.4851512E7
63878.0, 64559.26, 65174.0
135217.0, 136902.93, 138185.0
284491.0, 289211.82, 292203.0
599049.0, 609757.39, 614977.0
1266725.0, 1282276.11, 1290981.0
63378.0, 64515.61, 65260.0
135365.0, 136879.6, 138595.0
287204.0, 289460.98, 292188.0
603800.0, 610012.0, 614521.0
1266815.0, 1280970.86, 1289245.0
1447310.0, 1459806.47, 1467707.0
3002399.0, 3037053.51, 3053312.0
6220001.0, 6304995.88, 6340787.0
1.2974249E7, 1.307767766E7, 1.3134278E7
2.6925011E7, 2.709604404E7, 2.7235903E7


-----
Comparisons Data:
267360.0, 287790.17, 313863.0
584696.0, 616705.07, 677502.0
1248424.0, 1328306.24, 1453485.0
2692959.0, 2839041.36, 3078902.0
5668482.0, 6078533.28, 6657239.0
268522.0, 286824.97, 314633.0
586266.0, 622240.47, 677323.0
1245842.0, 1326731.9, 1504520.0
2686217.0, 2845945.02, 3131100.0
5784453.0, 6031599.32, 6522419.0
4588972.0, 4874626.9, 5451384.0
9905615.0, 1.047690958E7, 1.1348516E7
2.0999463E7, 2.229291438E7, 2.4181885E7
4.4588655E7, 4.719569092E7, 5.0022654E7
9.5875171E7, 9.981852194E7, 1.07417564E8
378952.0, 411392.93, 472203.0
825707.0, 882078.03, 959632.0
1769519.0, 1907868.86, 2102641.0
3855020.0, 4078106.21, 4509127.0
8146049.0, 8680620.53, 9444264.0
373498.0, 412515.14, 486210.0
810772.0, 880145.39, 997335.0
1756784.0, 1897885.5, 2099845.0
3801392.0, 4105800.81, 4741050.0
8213672.0, 8726274.94, 1.008238E7
4946475.0, 5431977.63, 6393756.0
1.076748E7, 1.178235079E7, 1.367334E7
2.3893588E7, 2.573924827E7, 3.1306563E7
5.1581779E7, 5.571572593E7, 6.5111062E7
1.11894532E8, 1.1859665782E8, 1.39587333E8
